rep;DATASET_NBR;FEAT_EXTR_ALGORITHM;GROUND_TRUTH_TRESHOLD;KFOLDS;NBR_OF_SUPERPIXELS;PATCH_HEIGHT;PATCH_WIDTH;RANDOM_SEED;RF_MAX_DEPTH;RF_NBR_TREES;UNET_ADAGRAD_DECAY;UNET_ADAGRAD_EPSILON;UNET_ADAGRAD_LEARNING_RATE;UNET_ADAMAX_BETA1;UNET_ADAMAX_BETA2;UNET_ADAMAX_DECAY;UNET_ADAMAX_EPSILON;UNET_ADAMAX_LEARNING_RATE;UNET_ADAM_BETA1;UNET_ADAM_BETA2;UNET_ADAM_DECAY;UNET_ADAM_EPSILON;UNET_ADAM_LEARNING_RATE;UNET_BATCHSIZE;UNET_CURR_TRIAL;UNET_DATA_GAUSSIAN_NOISE_STD;UNET_DATA_HEIGHT_SHIFT;UNET_DATA_ROT_RANGE;UNET_DATA_SHEAR_RANGE;UNET_DATA_STEPS_PER_EPOCH;UNET_DATA_USE_GENERATOR;UNET_DATA_WIDTH_SHIFT;UNET_LOSS;UNET_MODEL_NBR;UNET_NBR_EPOCHS;UNET_OPTIMIZER;UNET_SAVE_EPOCH_INTERVAL;UNET_SAVE_ONLY_BEST_WEIGHT;UNET_SGD_DECAY;UNET_SGD_LEARNING_RATE;UNET_SGD_MOMENTUM;UNET_SGD_NESTEROV;UNET_VALIDATION_SPLIT;acc_@_f1_score_max;accuracy;f1_max_px_lvl;f1_score;f1_score_max;pre_@_f1_score_max;pre_px_lvl;precision;rec_@_f1_score_max;rec_px_lvl;recall;th_@_f1_score_max
53;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;0;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9992393774;0.9985547571;0.8950870831;0.9432736749;0.9767791795;0.9886105036;0.9389943529;0.9847662142;0.9658350101;0.855102583;0.9059959759;0.3906666667
54;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;1;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9992773351;0.9984025501;0.8987410189;0.9367394819;0.97995773;0.9800333401;0.9297155224;0.9842893404;0.9800402414;0.8697638713;0.894527163;0.324
55;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;2;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9991632739;0.9986307882;0.8989715341;0.9462665245;0.9757204991;0.9743971016;0.9295757546;0.9877798507;0.9771830986;0.870318236;0.9087323944;0.2546666667
56;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;3;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9995056022;0.9994295493;0.9093361714;0.9782076719;0.9886303604;0.9889639205;0.9392123952;0.9940298507;0.9886921529;0.8813020675;0.9630181087;0.3733333333
57;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;4;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9989730442;0.998212371;0.8996539882;0.9281598767;0.9694413627;0.9514798504;0.9148820128;0.9871877455;0.98861167;0.8849245987;0.8773038229;0.2226666667
58;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;5;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9991632956;0.9985167342;0.902783921;0.9415137803;0.9759045048;0.9719775093;0.9283306161;0.9908143939;0.9801207243;0.8786056065;0.8974647887;0.3173333333
59;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;6;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9992773641;0.9984787114;0.9090236498;0.9397672178;0.9802003569;0.9748412698;0.9307535096;0.9908624709;0.9857545272;0.8882852756;0.8946076459;0.272
60;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;7;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9991252728;0.9986688833;0.9046004368;0.9480090421;0.973366098;0.9612981542;0.9253066028;0.9815462226;0.9857947686;0.8848006969;0.9174245473;0.272
61;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;8;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9993154375;0.9984406597;0.908531662;0.9381093146;0.9803989155;0.9724442753;0.9321570867;0.996875;0.9886921529;0.8860742031;0.8860362173;0.2213333333
96;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;9;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9994295204;0.9992012823;0.9037174477;0.9691762378;0.9857726281;0.9888106416;0.9318572231;0.9914141414;0.9828973843;0.8772273585;0.94861167;0.368
62;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;0;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9992012606;0.9983265479;0.8966853944;0.932965395;0.9757599863;0.9747584541;0.9258840016;0.9939393939;0.9771428571;0.869272096;0.8804426559;0.2973333333
63;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;1;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9992392979;0.9988590046;0.9049526363;0.9555447915;0.9787422406;0.9747630226;0.9274331845;0.9941176471;0.9828571429;0.8835361321;0.9202414487;0.3093333333
64;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;2;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9990871994;0.998782959;0.8954788546;0.9521646273;0.9743605408;0.9690266813;0.9298746814;0.9877445652;0.98;0.8635368474;0.9203219316;0.2906666667
65;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;3;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9993154086;0.9988209746;0.9041890365;0.9543099083;0.981497058;0.9802346446;0.9321956189;0.9878307762;0.9828973843;0.8778162115;0.9230583501;0.316
66;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;4;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9993534531;0.9984407175;0.9043685683;0.9378339128;0.9816593414;0.9721027076;0.9237855444;0.9937950938;0.9914285714;0.8857510366;0.8891348089;0.2453333333
67;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;5;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9994294698;0.9983265045;0.9096853693;0.9332260062;0.9857338264;0.9830147066;0.9368565964;0.9934408602;0.9885714286;0.88404579;0.8802012072;0.2933333333
68;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;6;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9993915048;0.9985927799;0.9029397432;0.9447549733;0.9842747079;0.9857119529;0.9319419484;0.9907677739;0.9829376258;0.875688166;0.903138833;0.3426666667
69;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;7;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9991633246;0.9985167704;0.9001747381;0.9413578785;0.9761218423;0.9669081154;0.9318610642;0.9908569005;0.9858350101;0.8705724264;0.8975855131;0.248
70;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;8;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9993534675;0.9986688327;0.9063935164;0.946994277;0.9816566567;0.9778473581;0.9390660241;1;0.9857545272;0.8759180869;0.9002414487;0.272
97;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;9;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9994295204;0.9988589974;0.9057186037;0.9549377055;0.9858524609;0.9863320463;0.9378188871;0.9967741935;0.9857947686;0.8757430915;0.9172635815;0.312
71;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;0;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9992393412;0.9988590263;0.9076275477;0.9551217801;0.9798922919;0.9859120909;0.9391269901;0.996875;0.9744064386;0.8781725888;0.9174647887;0.3093333333
72;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;1;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.999239334;0.9987068989;0.9025124041;0.9490655767;0.978834401;0.9726122353;0.9307447793;0.9968253968;0.9857142857;0.8759423563;0.9059959759;0.26
73;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;2;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9990871849;0.9984787331;0.9004553532;0.9397281064;0.9719454573;0.961619948;0.9166424069;0.9909090909;0.9829376258;0.8848300757;0.8948088531;0.1933333333
74;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;3;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.999467536;0.9986307955;0.9075138126;0.9460693589;0.9886922986;0.9832159624;0.9347419302;0.9906055318;0.9942857143;0.8818270535;0.9058752515;0.2866666667
75;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;4;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.999239334;0.9982885251;0.9018599231;0.9316989496;0.9798656013;0.9831746032;0.9289384709;0.9903964211;0.9771830986;0.876315339;0.8802414487;0.2986666667
76;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;5;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9993534242;0.9984026658;0.9086622156;0.9363320111;0.9845540589;0.9752590329;0.9273062613;0.9967741935;0.9942857143;0.8907530931;0.8833400402;0.2066666667
77;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;6;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9993534748;0.9986308461;0.9058913714;0.9460192393;0.9832343043;0.9724833989;0.9358739869;0.996875;0.9943259557;0.8777702273;0.9004024145;0.276
78;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;7;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9990491838;0.9983646213;0.8922428176;0.9346095085;0.9730071143;0.9691213356;0.9241839602;0.9907522429;0.9773038229;0.8624357818;0.8860764588;0.216
79;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;8;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9991252511;0.9982885468;0.8995591022;0.9309936492;0.9756579274;0.9802682169;0.938247012;0.9969230769;0.9715090543;0.8639353769;0.8746076459;0.2866666667
98;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;9;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9993914542;0.9988970492;0.9077637977;0.9569163071;0.9844936512;0.9780780781;0.9287580503;0.9936972705;0.9914688129;0.8876977;0.9230181087;0.3013333333
80;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;0;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9992773568;0.9984406525;0.9064118769;0.938201004;0.9813706777;0.9832496348;0.9372944904;0.9909543193;0.9800402414;0.8774994316;0.891750503;0.268
81;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;1;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9992773785;0.9986689123;0.9078577642;0.9469651636;0.9803786639;0.9696633253;0.9244667948;0.9909048507;0.9914688129;0.8918349986;0.9088128773;0.3106666667
82;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;2;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9993154086;0.998364549;0.9048706136;0.9350292721;0.9817177385;0.9723257866;0.9226134455;0.9907843137;0.9914688129;0.8877973324;0.885915493;0.2066666667
83;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;3;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9995055877;0.9988210325;0.9091181797;0.9538255248;0.9873706749;0.9808525943;0.9372577956;0.996875;0.9942857143;0.8826190032;0.9146076459;0.2933333333
84;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;4;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.999315452;0.9985547715;0.8993800585;0.9427269283;0.9826452835;0.9887301587;0.9367926303;0.9938927739;0.9773843058;0.8648410097;0.8973843058;0.3573333333
85;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;5;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9993914759;0.9986688906;0.9038162782;0.9475136382;0.9842545902;0.9856717114;0.934551849;0.9939764493;0.9828973843;0.8750380008;0.9060764588;0.3013333333
86;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;6;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9993154303;0.9986308244;0.9093744425;0.946059109;0.9802410296;0.9721005179;0.9274559856;0.9908596223;0.9886519115;0.8919844471;0.9059557344;0.268
87;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;7;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9991252511;0.9984406958;0.8980787612;0.9384106656;0.974504512;0.969385828;0.9218071908;0.9903737839;0.9801207243;0.8755412721;0.8918309859;0.2146666667
88;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;8;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9994295276;0.998478668;0.9074263921;0.9394026861;0.9873103269;0.9834791935;0.9357588375;1;0.9914285714;0.8807591988;0.8860362173;0.2626666667
99;9;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;4;9;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9995055733;0.9987449362;0.9093247992;0.9509428427;0.9885908295;0.9858327258;0.9321700565;0.9909543193;0.9914285714;0.8875725209;0.9145674044;0.2973333333
