epoch;binary_crossentropy;loss;mean_absolute_error;mean_squared_error;val_binary_crossentropy;val_loss;val_mean_absolute_error;val_mean_squared_error
43;0.410543338649;0.00634227611995;0.0473769453245;0.00634227621067;0.416945980448;0.0090575329151;0.0555961950837;0.0090575334519
44;0.409360912775;0.00609225765379;0.0459975539012;0.00609225772805;0.411187269066;0.00759991097799;0.0515548686351;0.00759991129823
45;0.410842072128;0.00618204323139;0.0461265500935;0.00618204328969;0.409275496275;0.00680092751443;0.0490514965107;0.00680092735274
46;0.40898632706;0.00593597286369;0.0448086785999;0.00593597283345;0.412079537331;0.00776573059387;0.0503933360534;0.00776573118175
47;0.409668326022;0.0060273470628;0.0452770050663;0.00602734717069;0.407984998698;0.00659029441724;0.048117980956;0.00659029436873
48;0.408244756336;0.00580613913135;0.0440491113686;0.00580613932125;0.4054150417;0.00628919017337;0.046817300439;0.00628919050444
49;0.40788271568;0.00574681865511;0.0436183426481;0.00574681861979;0.408883266461;0.00679311715875;0.0484240538337;0.00679311744009
50;0.407717334543;0.00568274235909;0.0430912905215;0.0056827424307;0.410425335466;0.00739994340196;0.0488775010496;0.00739994406255
51;0.407340542434;0.00564626353055;0.0428674757752;0.00564626363094;0.410463569996;0.00751876893628;0.0492689667994;0.0075187688134
52;0.407371126119;0.00561409113735;0.0426048551964;0.00561409129652;0.405142264509;0.00613751738298;0.0452706657004;0.00613751745879
53;0.41899659276;0.00812635089452;0.053283221023;0.00812635074769;0.431155333916;0.0134186027281;0.0820784795926;0.0134186029188
54;0.419225013333;0.00905574408203;0.0630557836573;0.00905574402034;0.412586583153;0.00849131749714;0.0580926565856;0.00849131762709
55;0.41053955106;0.00680869798261;0.051471189485;0.00680869818459;0.407184442609;0.00723373979337;0.0531517190264;0.00723373959449
56;0.408404234818;0.00625759982589;0.0481027120526;0.00625759978718;0.406680655044;0.00694126928801;0.051330895717;0.00694126910081
57;0.407500381067;0.00602295681109;0.0463417147777;0.00602295676512;0.40498034625;0.00658330263751;0.0494396777358;0.00658330265368
58;0.406876407629;0.00585478625805;0.0450703590199;0.00585478627837;0.404392242927;0.00639545851916;0.0479701156558;0.00639545807207
59;0.406562868914;0.00577714286769;0.044453002048;0.00577714293058;0.404596483749;0.00654460389018;0.0479848114386;0.00654460396779
60;0.406062460488;0.00563477002205;0.0434677091202;0.00563476990352;0.404974684763;0.00662131954999;0.0476714067928;0.00662131960259
61;0.405881697992;0.00559852486888;0.0429627874319;0.00559852469205;0.404661287968;0.00656616553897;0.0475131950548;0.00656616566509
62;0.405879429765;0.0055923518149;0.042834951955;0.0055923517462;0.404472576918;0.0062752847569;0.0465123648461;0.00627528497813
63;0.405555764731;0.00548370402137;0.0421762662255;0.00548370410265;0.404923367107;0.00650662763575;0.0472887275068;0.00650662832615
64;0.405468411987;0.00545960542153;0.0420234378224;0.00545960531316;0.403073388576;0.0060889299501;0.0452233752316;0.00608893003055
65;0.405409284938;0.00546256602996;0.042031557171;0.00546256613156;0.403396749145;0.00606952214083;0.045397341122;0.00606952245936
66;0.405033912148;0.00535601485763;0.0411475793746;0.00535601478433;0.403250302191;0.00603439909811;0.0448417058741;0.00603439929149
67;0.405046127833;0.00535730481269;0.0411169084539;0.00535730476431;0.402657442623;0.00583479763817;0.0437427612358;0.00583479756703
68;0.40489072456;0.00530261589069;0.0408222854776;0.00530261572862;0.402553284386;0.00575439278903;0.0437501623633;0.00575439256006
69;0.404903127048;0.00530832560298;0.0407808313741;0.00530832566901;0.403077263902;0.0059653323826;0.0444338087432;0.00596533271892
70;0.404658054237;0.0052352640086;0.0402470825593;0.00523526395562;0.40314162223;0.0059266418197;0.0441887056535;0.00592664198368
71;0.404535478818;0.00519952065541;0.0399874265937;0.00519952054123;0.403176758542;0.00599635647894;0.0442581336764;0.00599635630917
72;0.404653954475;0.00524262327314;0.0400688568919;0.00524262328886;0.402632463909;0.00596201007542;0.0440548473839;0.00596201037555
73;0.404455450727;0.00516975804293;0.0398549940505;0.00516975790504;0.402739190186;0.00593263600927;0.0437243222906;0.00593263626797
74;0.40447794021;0.00516907186211;0.0398356877867;0.00516907196419;0.402722903957;0.0058563183529;0.0433274562597;0.00585631874275
75;0.40439595961;0.00516531604572;0.0395793753011;0.005165316015;0.401889111536;0.00550516130978;0.0420782483804;0.00550516133242
76;0.404272214376;0.00511884282476;0.039332846854;0.00511884271252;0.401790098395;0.00560549137637;0.042244834745;0.00560549135626
77;0.404233036273;0.00510503473873;0.039199395352;0.00510503454763;0.402061583785;0.00564866583025;0.0425183821159;0.00564866590786
78;0.404246483824;0.00511771393238;0.0391809874618;0.00511771396069;0.40210142098;0.005635032585;0.0425400972441;0.00563503290988
79;0.404078545323;0.00506543298385;0.038869938057;0.00506543296039;0.401979806729;0.00561574810773;0.0424899802828;0.00561574816432
80;0.404019849146;0.00504072490813;0.0387157107522;0.00504072478743;0.402450906577;0.00566440181299;0.0422695229245;0.00566440180526
81;0.403867061107;0.0049800655345;0.0383844163801;0.00498006566367;0.401341673608;0.00550370286995;0.041785966799;0.00550370283761
82;0.403879496401;0.00500110385794;0.0383832808748;0.0050011037965;0.401891471738;0.00552832090645;0.0417860110238;0.00552832098071
83;0.403805928215;0.00496183115965;0.0382363972706;0.004961831149;0.401360546653;0.00547460762351;0.041351892261;0.00547460788544
84;0.40384459847;0.00497944761551;0.0382445188273;0.00497944757367;0.401132783818;0.00541958669386;0.0415525568705;0.00541958699708
85;0.403781306155;0.00497405112612;0.0380119137795;0.00497405093816;0.401285854996;0.00539576982394;0.0412007841385;0.00539576967357
86;0.403659221089;0.00490101879535;0.0378651469443;0.00490101889356;0.400960155995;0.00538674431027;0.0410433436598;0.00538674415556
87;0.403657836961;0.00491834403245;0.0377020526455;0.00491834406608;0.402127751977;0.00557377692247;0.0412478021915;0.00557377719411
88;0.403449901451;0.00485140741984;0.0372927996961;0.00485140753257;0.401505936123;0.0055915655559;0.0414113031818;0.00559156560385
89;0.40353570695;0.00487469415604;0.0374795166761;0.00487469412532;0.401643196742;0.00547911452951;0.0409113958788;0.00547911452466
90;0.403443629587;0.00484776200993;0.0372779843347;0.00484776215096;0.401838772915;0.00557939578436;0.0413204009747;0.00557939563275
91;0.403399709339;0.00483350231058;0.0371796246879;0.00483350228978;0.401111043783;0.0054173967413;0.0405990888184;0.00541739668794
92;0.403411501058;0.00482381541983;0.0371826329866;0.0048238153642;0.400819512004;0.0052389624541;0.0400585762018;0.00523896285788
93;0.403308259187;0.00478515054716;0.0369705280855;0.00478515057716;0.401291942431;0.00546841422005;0.0406233618269;0.00546841432353
94;0.403945646642;0.00500301129656;0.0383454099917;0.00500301121746;0.402044719042;0.0057284782093;0.0432464361711;0.00572847876159
95;0.403836621634;0.0049815334953;0.0382083868806;0.00498153338717;0.401156760959;0.00534733581622;0.0406757736604;0.00534733615415
96;0.403277214936;0.00478144207316;0.0369112602766;0.00478144217887;0.400194744236;0.00522186883889;0.0397122686735;0.00522186871513
97;0.40316181703;0.00474343903435;0.0366090237727;0.00474343915676;0.400768966414;0.00528590820452;0.039916673701;0.00528590854891
98;0.403113589751;0.0047258852525;0.0364480622655;0.00472588527694;0.400404526051;0.00513504240105;0.0395195871542;0.00513504225253
99;0.403087117935;0.00471495826233;0.0363603304772;0.00471495819193;0.400383190252;0.00517982650328;0.0391125242459;0.00517982647903
100;0.403081907514;0.0047224515887;0.0362988083142;0.00472245159353;0.400019905892;0.00515997457779;0.03940176569;0.00515997453293
101;0.402846184288;0.00464007700636;0.0359174100319;0.00464007713989;0.400857685858;0.00513248463459;0.0391700463758;0.00513248467339
102;0.402950769647;0.0046688992235;0.0360034278229;0.00466889933369;0.400206392192;0.00511821777563;0.0390258709903;0.00511821799686
103;0.40292435242;0.00465982146972;0.0359814998933;0.00465982150746;0.400408443374;0.00517068632083;0.0395081680682;0.00517068603949
104;0.40287964358;0.00465697217225;0.0357912531708;0.00465697211371;0.400610037222;0.0051310248379;0.0392934043715;0.00513102472187
105;0.402723429141;0.00458543696562;0.0355467315115;0.00458543701787;0.401604955292;0.00534421939422;0.0391185086014;0.0053442196982
106;0.40261096318;0.00455678464893;0.035261116769;0.00455678457564;0.400106827286;0.00506713661285;0.0386577302163;0.00506713694701
107;0.402590995516;0.00455264728057;0.0352420400567;0.00455264737576;0.400039630839;0.00498702230753;0.0382709305656;0.00498702259776
108;0.402614229561;0.0045501817192;0.0353030437328;0.00455018162062;0.399909494327;0.00489372006645;0.0377886276383;0.0048937206961
109;0.402494911668;0.00451311062731;0.0349889837709;0.00451311069214;0.40036588721;0.00512611473742;0.038732607034;0.00512611470347
110;0.402563389184;0.00453601154704;0.0351285701739;0.00453601151052;0.399800560997;0.00500374115335;0.0381372681265;0.00500374108683
111;0.402518110678;0.00452647506779;0.0349437855861;0.00452647507699;0.400422205321;0.00517392254228;0.0388327953664;0.00517392249862
112;0.402533587434;0.00452887550262;0.0350265992404;0.00452887567292;0.400287470647;0.0050776433014;0.0381449081647;0.0050776436139
113;0.402361142388;0.00445248219281;0.0347331869931;0.00445248216645;0.400692244267;0.00523159230781;0.0386663205378;0.00523159260047
114;0.402391106788;0.0044757591754;0.0347093550609;0.00447575922414;0.399449375678;0.00482345244807;0.0373659938747;0.00482345285649
115;0.402339958758;0.00445056706062;0.0346320183865;0.00445056699059;0.40066206538;0.00503490634178;0.0382034269989;0.00503490660534
116;0.402350748932;0.00445334170969;0.034601738631;0.0044533416953;0.399868303458;0.00501546045406;0.0378433957547;0.00501546071551
117;0.402148784322;0.00438384703445;0.0342911988381;0.00438384711222;0.399846234773;0.00482141531797;0.0374748552115;0.00482141580627
118;0.402104995142;0.00436186408031;0.0341418354523;0.00436186398355;0.400278253017;0.00496000011739;0.0377395976817;0.0049600001932
119;0.402150202107;0.0043794455251;0.0342145894352;0.00437944551434;0.400211319845;0.00501146816047;0.0382316089753;0.00501146822191
120;0.402065602727;0.00435431259116;0.03401227122;0.00435431263313;0.400655902402;0.00504488056445;0.0380774544447;0.00504488014056
121;0.402172011106;0.00440774151644;0.0341726045872;0.00440774145887;0.400695206804;0.00518175623276;0.0384472491246;0.00518175633705
122;0.402093711875;0.00435687761536;0.0340773282132;0.00435687744385;0.398900600763;0.00469478553136;0.0369383698435;0.00469478588718
123;0.401902537114;0.00429526381449;0.0336517893029;0.00429526386964;0.399983417036;0.00492834327451;0.0372974384033;0.00492834350896
124;0.401808273699;0.00424117891408;0.0335631222152;0.00424117893634;0.399854234188;0.00492266789574;0.0371134117914;0.00492266810614
125;0.401937494216;0.00431132473741;0.0337263010965;0.00431132468903;0.400053087518;0.00503827311331;0.0376511742749;0.00503827298881
126;0.401888786585;0.00428760125483;0.0336815477753;0.00428760124383;0.399350834942;0.00473938472383;0.0366220318425;0.00473938483058
127;0.401858153916;0.00428291130992;0.0335623582433;0.0042829112919;0.399203931499;0.00469973272912;0.0365561599222;0.00469973312041
128;0.401751768759;0.00423203914245;0.0333975871101;0.00423203920244;0.399921852885;0.00488852194829;0.0372343610638;0.00488852199934
129;0.401949298181;0.00430928780939;0.0337785982892;0.00430928788184;0.399651304198;0.00483339091039;0.0371083817445;0.00483339080852
130;0.401900088756;0.00429065928165;0.0335728346469;0.00429065929036;0.399070352811;0.0046970191407;0.0367964484862;0.0046970192343
131;0.401701591882;0.0042274460488;0.0331258569629;0.00422744607916;0.400536766483;0.00507946222367;0.0379431221324;0.00507946228188
132;0.401635152318;0.0041849326779;0.0330938247911;0.00418493261706;0.398813736597;0.00462430702798;0.0363389981843;0.00462430688874
133;0.40157134392;0.0041641572015;0.0329494048568;0.00416415717259;0.399566121296;0.00480528143089;0.0366222800997;0.0048052813646
134;0.401581334294;0.00417039102064;0.0330478450888;0.00417039091554;0.399011891249;0.00459681057288;0.0359750321859;0.0045968106773
135;0.401515683632;0.0041404596386;0.0329022273866;0.00414045966642;0.399389555885;0.00462241744713;0.0359795913359;0.00462241752636
136;0.401619031321;0.00419622744881;0.0329089914872;0.00419622759008;0.400338437272;0.00500170022491;0.0370461372318;0.00500170042138
137;0.401613962604;0.004185230294;0.0328590333636;0.00418523029956;0.399701082562;0.00478956047704;0.0368856493151;0.00478956073736
138;0.401692043419;0.00420161608498;0.0332399369921;0.00420161620532;0.399606452531;0.00484247858314;0.036600071875;0.0048424786164
139;0.401768615834;0.00423797940787;0.0333849907347;0.00423797945698;0.399424014199;0.00482671915314;0.0371275146414;0.00482671913374
140;0.401538015031;0.004157026738;0.0328168218641;0.00415702678965;0.398416762435;0.00448782871357;0.0357319984053;0.00448782882418
141;0.401263787793;0.00405040254236;0.0322643137501;0.00405040249325;0.398992044955;0.0045117245641;0.0358433638208;0.00451172480017
142;0.401283430867;0.00405831034694;0.0323113547149;0.00405831030207;0.398441388163;0.00441925883126;0.0351165053729;0.00441925920642
143;0.401124318436;0.00400195230174;0.0318823702808;0.00400195224864;0.398311061474;0.00443301143403;0.0352953188639;0.00443301134995
144;0.401250930436;0.00404295568729;0.0321564462471;0.0040429557283;0.39929916623;0.00458274898738;0.0355696365411;0.00458274913977
145;0.40132994305;0.00407579261822;0.0322962194865;0.00407579266188;0.399065390643;0.00465426215507;0.0357218597912;0.00465426211304
146;0.401171687145;0.00401106145233;0.0320027019006;0.0040110613875;0.398643817121;0.00457294171899;0.0353021647694;0.00457294146991
147;0.401247206106;0.0040348074284;0.032145369287;0.0040348073562;0.398602316673;0.00446096636087;0.0354092831387;0.00446096641584
148;0.402050131761;0.00430557161037;0.0338990515877;0.00430557164605;0.399303344397;0.00472805095818;0.0373304545681;0.00472805070988
149;0.401616642351;0.00415175706354;0.0330249860205;0.00415175706051;0.399019291624;0.00454702785969;0.0358918905646;0.00454702771175
150;0.401159148061;0.00399819549463;0.032048789285;0.00399819551229;0.399354812315;0.00466887095318;0.0362076567009;0.0046688709176
151;0.401136372167;0.0039945750813;0.0319623723936;0.00399457514661;0.39867170569;0.00440994694832;0.0347755681465;0.00440994670579
152;0.400998665977;0.00394632830393;0.0316116925764;0.00394632827019;0.398678023653;0.00443334818858;0.0347214380892;0.00443334839898
153;0.400927740428;0.00391407772221;0.0315482762262;0.0039140777227;0.398350509298;0.00437791337269;0.0347192581329;0.00437791356591
154;0.400864713331;0.00389877692155;0.0313449619585;0.00389877695687;0.398811672217;0.00459948482465;0.0354246569185;0.00459948482311
155;0.400908579981;0.00391343701776;0.0313873350117;0.00391343699127;0.398402514661;0.00429258912239;0.0351339600359;0.00429258888633
156;0.400878825497;0.00389723331474;0.0313969799692;0.00389723326817;0.398603243883;0.0045745271255;0.0352026540972;0.00457452713633
157;0.400677619213;0.00383061051236;0.0309896358954;0.00383061047789;0.398644115776;0.00445791069958;0.0347824997346;0.00445791065997
158;0.400758432785;0.00385488897719;0.0310971694459;0.00385488894175;0.398892998497;0.00448950427194;0.0351465977976;0.00448950401514
159;0.400682161396;0.00382823278499;0.0309938502979;0.00382823263561;0.397838215344;0.00427276035205;0.0343367121984;0.00427276037226
160;0.400686285248;0.00382406911716;0.0310368560526;0.00382406902112;0.398428517917;0.00448242012888;0.0350870334874;0.0044824203153
161;0.400814326553;0.00387576431266;0.0312217397669;0.00387576420816;0.398940517671;0.00458936641209;0.0351953933326;0.00458936603294
162;0.400906461957;0.00389866152851;0.0314937784823;0.00389866154351;0.399131222124;0.00460940871335;0.0355058273554;0.00460940859732
163;0.400718758772;0.00383708904074;0.0311106114835;0.00383708909747;0.39861999628;0.00438379512666;0.0346351473644;0.00438379511939
164;0.40051931759;0.0037488748923;0.0306695222797;0.00374887484646;0.397718876402;0.00418568552206;0.0335230932778;0.00418568567367
165;0.400486492755;0.00374255496029;0.0305315322119;0.00374255501726;0.398549850099;0.00437496177134;0.0348820781478;0.00437496171879
166;0.400487137476;0.0037514674031;0.0305159242645;0.00375146742995;0.398105834311;0.00419974662023;0.0338969068398;0.00419974668134
167;0.400426789243;0.00372381493183;0.0304384789055;0.003723814908;0.39779962175;0.00427560930418;0.0339557841653;0.00427560944485
168;0.400508662694;0.00375379864005;0.0306241464673;0.00375379862675;0.398339826007;0.00425154006765;0.0343306737386;0.00425154006378
169;0.400519205734;0.00374993868704;0.0307003299089;0.00374993873712;0.39814467873;0.0043024607504;0.0344391454968;0.00430246054505
170;0.400550156429;0.00377276009348;0.0306753600621;0.00377276008235;0.397821152824;0.00424562573612;0.034129880443;0.0042456255791
171;0.4004666297;0.00372451388979;0.0305493273615;0.00372451377125;0.398090097018;0.0042560231555;0.0338927609329;0.00425602336731
172;0.400314690324;0.00367780574755;0.0302472670589;0.00367780571054;0.397263956327;0.00411431401182;0.0331990011779;0.00411431409381
173;0.400310673172;0.00367895630962;0.0301727521245;0.00367895630116;0.398950329568;0.00445225556743;0.0345674461633;0.00445225575903
174;0.400295509115;0.00366563813011;0.0301850703039;0.00366563808826;0.398198328541;0.004306250948;0.0344812804431;0.004306250948
175;0.400275901881;0.00365981958081;0.0301109785509;0.00365981957428;0.398312163539;0.00432997964041;0.0339041980915;0.00432997956684
176;0.400185739174;0.00361966873495;0.0299101899051;0.00361966876579;0.398149774815;0.00423575578291;0.0339092145182;0.00423575590513
177;0.400143000476;0.0036016132535;0.0298554427177;0.00360161326354;0.398226765088;0.00428260432495;0.0341209871824;0.00428260442115
178;0.400247704487;0.00363772066612;0.0301993568967;0.00363772069515;0.39825842735;0.00422964383851;0.0335124145042;0.00422964385166
179;0.400297268258;0.00365976138935;0.0301938280212;0.00365976146011;0.397780329713;0.00418940245517;0.0339210159663;0.00418940227569
180;0.400040574012;0.003560219712;0.0297916662364;0.00356021957121;0.397535623209;0.00411601719428;0.0337432604716;0.00411601716102
181;0.400214665989;0.00362361677185;0.0300312861597;0.00362361668899;0.397740614083;0.0041789398181;0.0337952600352;0.00417894005417
182;0.400237393503;0.00362831553094;0.0301655758743;0.00362831550227;0.397754315621;0.00424892988143;0.0341700574884;0.0042489298706
183;0.400035475059;0.00355007243439;0.0297971201272;0.00355007254579;0.398121379937;0.00416928131825;0.0334397832436;0.00416928135302
184;0.399935102509;0.0035204315725;0.0295169860444;0.00352043165402;0.397587884997;0.00404571283042;0.0331976969179;0.00404571287142
185;0.399979063133;0.00352475383549;0.0296282632978;0.0035247537911;0.398019795616;0.00416928218652;0.0333333038337;0.0041692821946
186;0.400040319601;0.0035694766497;0.0296533624973;0.00356947667244;0.397287892642;0.00406555512895;0.0331179061379;0.00406555479788
187;0.399905388897;0.00351066798141;0.0295104063302;0.00351066796411;0.397663674214;0.00408658813831;0.0333209159499;0.00408658835497
188;0.399732275396;0.00344018910455;0.0290920105209;0.00344018916031;0.397127558821;0.00401549557753;0.0328618362113;0.004015495412
189;0.399934212031;0.00350798595672;0.0294611782958;0.00350798596193;0.396675999173;0.00390696140352;0.0324632159188;0.00390696170507
190;0.399823806193;0.00347266121731;0.0292819977126;0.00347266131419;0.397813244416;0.00420655883567;0.0338085317718;0.00420655890993
191;0.399902541034;0.00349794406649;0.0294288141726;0.00349794415019;0.397225968126;0.0041479148826;0.033573655625;0.00414791445494
192;0.399673294603;0.00341478827276;0.029003985738;0.00341478830651;0.396983202708;0.00390183779974;0.0322600296046;0.00390183791809
193;0.399840851295;0.00348109696036;0.029210274175;0.00348109701286;0.397543519942;0.00404075551584;0.0328464960265;0.00404075546491
194;0.399735792767;0.00343474576238;0.0291209825477;0.00343474572524;0.398099304038;0.00419554012391;0.0333771378334;0.00419554017729
195;0.399545442253;0.00337359896099;0.0287808289795;0.00337359897732;0.397762149262;0.00399717377149;0.0327430121575;0.00399717398897
196;0.399737433396;0.00344039351002;0.029039230814;0.00344039346853;0.397433423422;0.00397108472262;0.0325508319411;0.00397108490362
197;0.399657616832;0.00340660135467;0.0288539965993;0.00340660133895;0.397665159673;0.00407931944291;0.0330680402048;0.00407931959409
198;0.399817886523;0.00343867379821;0.0292039027471;0.0034386737918;0.400378858231;0.00466150985536;0.0387576902997;0.00466150987237
199;0.400459160805;0.00361546809301;0.0306075331385;0.00361546819026;0.397447035027;0.00399646217718;0.0330981067123;0.00399646240031
200;0.399943438227;0.00348712030157;0.0295441241756;0.00348712025488;0.396942081047;0.00397034624879;0.0326964173874;0.00397034634239
201;0.399545647819;0.00334145731486;0.0286762790479;0.00334145737667;0.397449594922;0.00409491399559;0.0330754983265;0.00409491428743
202;0.399512419763;0.00333740188861;0.0286902538977;0.00333740187337;0.396886292783;0.00386612020832;0.0322307723689;0.00386612037153
203;0.399583429826;0.00336474837651;0.0287091416488;0.00336474845561;0.39709263833;0.00391374629948;0.0327968801786;0.00391374637386
204;0.399614542583;0.00338056599891;0.0287108634877;0.00338056601463;0.397192555112;0.00389759469564;0.0324239174764;0.00389759501356
205;0.399394740253;0.00329445528072;0.0283448607446;0.00329445534676;0.397140312422;0.00401859704693;0.0332903802951;0.00401859717224
206;0.39934349605;0.00327661757878;0.0282811380033;0.00327661766477;0.396957969646;0.00380120292055;0.0320161835127;0.00380120294299
207;0.399494736102;0.00334097796604;0.0285740900891;0.00334097793217;0.39744990764;0.00405352513674;0.0330565804228;0.00405352505913
208;0.399339209826;0.00325995532639;0.0283081385629;0.00325995533352;0.397880803707;0.00414960357466;0.0331109552722;0.00414960368991
209;0.399297162356;0.00325812741328;0.0282502943461;0.00325812741461;0.397177672841;0.003861308477;0.0324236199894;0.00386130870174
210;0.399257062317;0.00324114669925;0.0282025027072;0.00324114665425;0.397017693698;0.00392801315521;0.0323481129984;0.00392801345843
211;0.399211218404;0.00323379898625;0.028019590192;0.00323379897488;0.397158746297;0.00388389435345;0.0320837697946;0.00388389423541
212;0.399278086749;0.00325785210042;0.02815076858;0.00325785211578;0.397120466165;0.00382415722882;0.0316183290559;0.0038241574137
213;0.399145840344;0.00320718601237;0.0279657384173;0.00320718597959;0.396571553002;0.00379305195464;0.031987658663;0.00379305205893
214;0.399096096986;0.00318860479062;0.0278613708662;0.00318860484747;0.39728208604;0.00395518530352;0.032601161894;0.00395518534142
215;0.399064835109;0.00317310964568;0.0278624988454;0.00317310968607;0.396812453245;0.00372902506206;0.0314928931507;0.00372902505478
216;0.399230393698;0.0032364737996;0.0280855174953;0.0032364738227;0.396534005075;0.00372516056616;0.0313885852855;0.00372516057776
