rep;DATASET_NBR;FEAT_EXTR_ALGORITHM;GROUND_TRUTH_TRESHOLD;KFOLDS;NBR_OF_SUPERPIXELS;PATCH_HEIGHT;PATCH_WIDTH;RANDOM_SEED;RF_MAX_DEPTH;RF_NBR_TREES;UNET_ADAGRAD_DECAY;UNET_ADAGRAD_EPSILON;UNET_ADAGRAD_LEARNING_RATE;UNET_ADAMAX_BETA1;UNET_ADAMAX_BETA2;UNET_ADAMAX_DECAY;UNET_ADAMAX_EPSILON;UNET_ADAMAX_LEARNING_RATE;UNET_ADAM_BETA1;UNET_ADAM_BETA2;UNET_ADAM_DECAY;UNET_ADAM_EPSILON;UNET_ADAM_LEARNING_RATE;UNET_BATCHSIZE;UNET_CURR_TRIAL;UNET_DATA_GAUSSIAN_NOISE_STD;UNET_DATA_HEIGHT_SHIFT;UNET_DATA_ROT_RANGE;UNET_DATA_SHEAR_RANGE;UNET_DATA_STEPS_PER_EPOCH;UNET_DATA_USE_GENERATOR;UNET_DATA_WIDTH_SHIFT;UNET_GAZE_FREEZE_ENCODER;UNET_GAZE_FREEZE_LAYER;UNET_GAZE_FREEZE_WEIGHT_FILE;UNET_GAZE_GAUSSIAN_STD;UNET_GAZE_VIDEO_NAME;UNET_LOSS;UNET_MODEL_NBR;UNET_NBR_EPOCHS;UNET_OPTIMIZER;UNET_SAVE_EPOCH_INTERVAL;UNET_SAVE_ONLY_BEST_WEIGHT;UNET_SGD_DECAY;UNET_SGD_LEARNING_RATE;UNET_SGD_MOMENTUM;UNET_SGD_NESTEROV;UNET_VALIDATION_SPLIT;acc_@_f1_score_max;accuracy;f1_max_px_lvl;f1_score;f1_score_max;pre_@_f1_score_max;pre_px_lvl;precision;rec_@_f1_score_max;rec_px_lvl;recall;th_@_f1_score_max
39;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997706305639;0.993883347445;0.8301299880796957;0.797463443428;0.940286716081;0.957968448433;0.8436634668635776;0.996226415094;0.925237449118;0.8170238441082482;0.667661691542;0.261333333333
40;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99754243091;0.994975706399;0.8324815575764166;0.839845907431;0.938469250634;0.95946952928;0.853299700827125;1.0;0.919222071461;0.8126550313973496;0.724513794663;0.288
41;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998525515205;0.994648165728;0.8468624385886556;0.827232959054;0.965826025141;0.956275879917;0.8462765838744951;1.0;0.976119402985;0.8474491050079331;0.706693803709;0.264
42;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997487756249;0.994975780957;0.8267205374977301;0.840046265433;0.936935414713;0.945403296273;0.8399326614855983;0.995454545455;0.930936227951;0.8139176294442334;0.727544097693;0.316
43;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998306965888;0.995194151413;0.8432641682984499;0.845294026467;0.961320403331;0.955814846679;0.8518543854248611;1.0;0.967164179104;0.8348454714071822;0.736815920398;0.273333333333
44;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998088625309;0.994156511752;0.8404954627642496;0.806906057745;0.957534012386;0.967583286279;0.847489009803142;1.0;0.949118046133;0.8336163936624282;0.67973767526;0.276
45;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;5.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997651631003;0.993719577061;0.8299304540025229;0.792690558438;0.942695932121;0.946047548466;0.8291622055674518;0.99112195122;0.940072365445;0.830700127377148;0.661510628675;0.294666666667
46;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;6.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.9977061565;0.99519391274;0.8345726167337161;0.845769765237;0.94484066025;0.94716701817;0.8441693528107355;1.0;0.943102668476;0.8251916243938412;0.73618272275;0.306666666667
47;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;7.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997870120672;0.993992711555;0.8270025920401114;0.802400163015;0.948253870609;0.960195571495;0.8398014076557119;1.0;0.936996834012;0.8145880354868266;0.670601537766;0.264
48;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;8.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997706305607;0.994102016026;0.8339026962582539;0.803682504119;0.94134082564;0.969146807149;0.8561424569827931;1.0;0.916146540027;0.8127891126058683;0.676526458616;0.305333333333
49;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997433260604;0.993992681744;0.8266973639303296;0.804051539627;0.936183434398;0.974231394744;0.8570640375181414;0.992;0.901221166893;0.7984089029922457;0.676616915423;0.302666666667
50;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997596911628;0.99617710147;0.8429368856469333;0.882277739283;0.940279700031;0.932424791392;0.838888520018591;1.0;0.948891904116;0.8470245145142908;0.790411578471;0.285333333333
51;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99874396017;0.99393787291;0.8398796307775536;0.799425494055;0.968663818305;0.964468452238;0.8472418027195416;0.99512195122;0.973089099955;0.8326443049006682;0.670420624152;0.269333333333
52;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99787012068;0.995630892145;0.8309776240962479;0.864421719469;0.948138478997;0.964258656174;0.8505739057179964;0.98849122807;0.934056987788;0.812263961205837;0.769289914066;0.305333333333
53;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998416300178;0.994975855531;0.8462368767895287;0.839456418297;0.963507714841;0.976252072968;0.8607701731271525;1.0;0.95223880597;0.8321861941048962;0.724694708277;0.281333333333
54;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997214755976;0.994211007355;0.8297384539927685;0.810114862731;0.931905790596;0.942582912561;0.8473976049578305;0.994871794872;0.922116689281;0.8128002860399115;0.685300768883;0.288
55;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;5.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997651839774;0.994538816487;0.8338799372593755;0.823332832705;0.944213190362;0.951752940981;0.8517133303039836;0.995238095238;0.937222976029;0.8167780285592974;0.703527815468;0.298666666667
56;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;6.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997979171666;0.994866461577;0.8398943965276147;0.835787740578;0.949919764405;0.958463991165;0.8409009452981497;1.0;0.945816372682;0.8388902545308276;0.718634102216;0.296
57;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;7.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997706201229;0.993391797822;0.830351124629702;0.775990950243;0.942805910164;0.949490325456;0.8420314995002814;1.0;0.937087290819;0.8189903684998547;0.63763003166;0.268
58;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;8.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997706335435;0.995576426287;0.8274272510980967;0.861617284481;0.939604554624;0.963043051476;0.8475336848271822;0.996153846154;0.919267299864;0.8082526983843215;0.760379918589;0.298666666667
59;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997269356071;0.994156571399;0.824539254852452;0.808852190666;0.933033008658;0.965139583352;0.8516749830298556;1.0;0.904161013116;0.7990793090348388;0.679782903664;0.294666666667
60;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997979290986;0.995740136992;0.8385414907154037;0.867995991582;0.952350712039;0.947850224892;0.8451559449766196;0.984606676343;0.958208955224;0.8320297660282912;0.77829036635;0.302666666667
61;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.9979793357;0.995357966421;0.8419263644896667;0.853948641496;0.954099677307;0.945372823992;0.8370310653664785;1.0;0.964179104478;0.846879259871729;0.745409317051;0.272
62;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997706320517;0.995357951495;0.8303593019790009;0.854638348208;0.946129242419;0.949911215028;0.835901674611352;0.988592592593;0.943102668476;0.8248899416746743;0.754274084125;0.297333333333
63;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998743989981;0.99426580132;0.849359468173129;0.808773468184;0.972723097798;0.987967853042;0.8679370706846887;1.0;0.958118498417;0.831560481798476;0.685707824514;0.297333333333
64;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99803393577;0.994702765823;0.837157373000344;0.828589434165;0.95335004651;0.956543512281;0.8450338664693494;0.995348837209;0.95196743555;0.8294263558962212;0.71289009498;0.278666666667
65;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;5.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997651616093;0.994101911689;0.838701840788878;0.806401512721;0.946095435325;0.927238139702;0.8289893036454923;1.0;0.967028493894;0.8486446624505576;0.67670737223;0.266666666667
66;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;6.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998307055339;0.994320446113;0.8433225103962095;0.815205912809;0.96219040158;0.973884737643;0.8494745553275669;1.0;0.952057892356;0.8372589331605176;0.688738127544;0.301333333333
67;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;7.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99781555047;0.994429541861;0.8319272097642126;0.817545562052;0.946943891496;0.964385124284;0.842747251487464;1.0;0.931117141565;0.8213814833851035;0.694753505201;0.298666666667
68;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;8.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997160230511;0.994757410567;0.8278069974845643;0.830689276734;0.929582353433;0.950911565418;0.8475568354756386;0.995454545455;0.910357304387;0.8089566247290442;0.715649027589;0.296
69;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997324075413;0.994921180902;0.8258932401439022;0.836983928673;0.937284897757;0.954922775095;0.8459979142987708;1.0;0.922252374491;0.8067219379204005;0.72157394844;0.308
70;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997760920596;0.995139581137;0.8411520057242521;0.846792874749;0.946349498313;0.941123226401;0.8416601409553641;0.996078431373;0.95223880597;0.8406444836756128;0.736589778381;0.296
71;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998088595489;0.995248632098;0.8382208171370389;0.851004605232;0.951918878215;0.9535330654;0.8440562371840623;0.988679245283;0.952193577567;0.8324655299559767;0.748258706468;0.286666666667
72;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998088580547;0.995358115593;0.8402869239335032;0.853208365118;0.953165117207;0.964246933622;0.8503083065447931;0.995652173913;0.943193125283;0.8304990055643702;0.748801447309;0.296
73;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998634670568;0.993391932036;0.8504690662283497;0.777607860478;0.968902194049;0.962468787864;0.8510876376331573;1.0;0.976074174582;0.8498513933272251;0.63776571687;0.257333333333
74;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99803395068;0.994047237068;0.845147825703886;0.804729754615;0.955918660064;0.940313863859;0.8332048511959697;0.995918367347;0.972953414744;0.8574381550425708;0.676616915423;0.265333333333
75;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;5.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997760920579;0.994702646462;0.8325132336408472;0.829973644175;0.946215853303;0.951327515227;0.8419549095562945;0.996153846154;0.943102668476;0.8232809671724508;0.712437810945;0.304
76;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;6.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.998361580828;0.993719577085;0.8457822743107728;0.790079335869;0.961111077749;0.958691026578;0.8425096456605614;1.0;0.963998190864;0.8490804263782431;0.655630936228;0.272
77;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;7.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997760860948;0.994484112079;0.8338495737490338;0.820677901512;0.950794484744;0.956733713395;0.8421790415408286;1.0;0.946132971506;0.8256832554917428;0.697648123021;0.270666666667
78;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;8.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997706395091;0.996013420585;0.8296174566159579;0.876832612327;0.942793351655;0.971684979715;0.8603799853574815;1.0;0.916327453641;0.800978792822186;0.781456354591;0.316
79;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997706245959;0.99399247294;0.8356038417001567;0.801706288071;0.942372902309;0.95407037407;0.849216604748829;0.994736842105;0.931117141565;0.8224206127511229;0.673315241972;0.314666666667
80;11.0;unet_gaze;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;16.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;0.0;enc_3;./datasets/11/unet/000/weights.h5;6.0;video1.csv;bce;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.997924705833;0.99563099653;0.8405613318445284;0.863900297514;0.948791040513;0.952396327337;0.8442420621949708;0.996296296296;0.945997286296;0.8369125567051777;0.763410221619;0.290666666667
