epoch;binary_crossentropy;loss;mean_absolute_error;mean_squared_error;val_binary_crossentropy;val_loss;val_mean_absolute_error;val_mean_squared_error
61;0.00113226977479;0.001132269765;0.000942029268844;9.16852311518e-07;0.00110360463118;0.00110360449859;0.000913062504979;8.58302773447e-07
62;0.00106972785032;0.00106972782377;0.000878035969421;7.97582693678e-07;0.0010422411022;0.00104224105734;0.000849369693272;7.53035927397e-07
63;0.00101128952711;0.00101128952209;0.000818083350601;6.9328890504e-07;0.000988871177267;0.000988871230624;0.000795298956291;6.5499155492e-07
64;0.000956982017718;0.000956981989114;0.000762339467153;6.02782642025e-07;0.000934749983245;0.000934749952304;0.0007392130504;5.71081407209e-07
65;0.000906734087916;0.000906734087311;0.000710633277996;5.24758795859e-07;0.000892790408317;0.000892790388308;0.000696061077178;5.09783994573e-07
66;0.000859927371803;0.000859927363609;0.000662529261861;4.56920085154e-07;0.000842093284113;0.000842093271737;0.000644160288601;4.3396004536e-07
67;0.000816379238083;0.00081637924401;0.00061784355109;3.97714414561e-07;0.0008009361623;0.000800936141281;0.000602178912231;3.79039600201e-07
68;0.000775914475165;0.000775914464128;0.000576357370085;3.46478125473e-07;0.000759222709297;0.0007592227209;0.000559046095627;3.28233954993e-07
69;0.000738277846264;0.000738277870001;0.000537806074679;3.01915052046e-07;0.0007309016253;0.000730901569518;0.000530235535431;3.05082753332e-07
70;0.000703280869412;0.000703280866116;0.000502027169417;2.63260245054e-07;0.000690912768675;0.000690912757265;0.00048951508359;2.51394436702e-07
71;0.000670765463366;0.000670765460614;0.00046881138976;2.29646446605e-07;0.000659298798483;0.000659298780091;0.000456966384768;2.21164845943e-07
72;0.000640505548028;0.000640505561121;0.00043795098605;2.00517309252e-07;0.00062926305188;0.000629263049559;0.000426548552576;1.90820119496e-07
73;0.000612409131529;0.000612409138363;0.000409294524118;1.75143123454e-07;0.000604785153377;0.000604785182481;0.000401424806518;1.72083097401e-07
74;0.00058605333769;0.000586053333608;0.000382487890084;1.52971138611e-07;0.000579911622759;0.000579911621598;0.000376390505186;1.50238716646e-07
75;0.000561648516329;0.000561648515362;0.00035763524063;1.33736351589e-07;0.000558251831737;0.000558251840428;0.000354176052396;1.34763357461e-07
76;0.00053884230669;0.000538842296954;0.000334469292089;1.17049575771e-07;0.000534606496092;0.000534606480041;0.000330372021976;1.16081812353e-07
77;0.000517565124221;0.000517565113849;0.000312882700267;1.02487128856e-07;0.000520745137692;0.00052074511546;0.000316259105603;1.10959435146e-07
78;0.00049758330751;0.000497583301569;0.000292611179417;8.96902158006e-08;0.00049522481267;0.000495224816924;0.000289969448893;9.15795219002e-08
79;0.00047889605101;0.000478896045069;0.000273676308782;7.85876378202e-08;0.000481378126197;0.000481378148834;0.000276295725901;8.45410887962e-08
80;0.0004615414326;0.000461541436425;0.00025602733606;6.89240247813e-08;0.000464301519703;0.000464301532176;0.000259133036468;7.30969769114e-08
81;0.000445326695872;0.000445326691971;0.00023953160302;6.04163965042e-08;0.000441685830689;0.000441685816541;0.000235977437418;6.08255365458e-08
82;0.000430509034822;0.000430509034656;0.000224360749662;5.31503208545e-08;0.000424660525019;0.000424660522989;0.000218326123917;5.04977948213e-08
83;0.000416734676397;0.000416734672647;0.000210269601213;4.68575580276e-08;0.00041187513711;0.000411875133068;0.000205378965802;4.59018459662e-08
84;0.00040355261072;0.000403552604416;0.000196859936363;4.12657298743e-08;0.000398396792825;0.000398396773197;0.000191730615162;3.96437651079e-08
85;0.000391353962674;0.000391353963006;0.000184413009352;3.6394391769e-08;0.000386956751451;0.00038695675711;0.000180099903244;3.44472800284e-08
86;0.00037970174621;0.000379701743429;0.000172532723858;3.20614688216e-08;0.000375802656253;0.000375802651225;0.000168889563239;3.128016763e-08
87;0.000369358329184;0.000369358326236;0.000161901038275;2.84613880912e-08;0.000365670170241;0.00036567018449;0.000158451829824;2.75047510878e-08
88;0.000359390469951;0.000359390461893;0.000151716684008;2.52177721314e-08;0.000355685080836;0.000355685071747;0.00014839687532;2.41149666319e-08
89;0.000350037936859;0.000350037939565;0.000142159464538;2.24268595567e-08;0.000346833791001;0.000346833789283;0.000139135795103;2.20499209817e-08
90;0.000340819720923;0.00034081972573;0.000132824929965;1.98685584815e-08;0.000337767508538;0.000337767502737;0.000129818784822;1.91849415409e-08
91;0.0003325619891;0.000332561995148;0.000124320249367;1.76041513008e-08;0.000334648176754;0.000334648182211;0.000126941479645;1.98276445016e-08
92;0.000324982602645;0.000324982597081;0.000116520740323;1.56702637715e-08;0.000324636721362;0.000324636708212;0.000116700797336;1.66772531318e-08
93;0.000318109344346;0.00031810934793;0.000109346077468;1.40742207171e-08;0.000322012660339;0.000322012642351;0.000114221713855;1.76055683211e-08
94;0.000311595794832;0.000311595795074;0.000102577307061;1.25622015213e-08;0.000312996472938;0.00031299645418;0.000104785524072;1.39493716482e-08
95;0.000305847111808;0.000305847117538;9.65883886606e-05;1.13512676121e-08;0.00030360254934;0.00030360255126;9.5034160419e-05;1.11885280115e-08
96;0.000300094923972;0.00030009491995;9.0575569586e-05;1.01728518776e-08;0.000298536877284;0.000298536889467;8.94252072636e-05;9.95859809824e-09
97;0.000294683803774;0.000294683813949;8.49514136804e-05;9.13940219412e-09;0.000292654713828;0.000292654696245;8.3691881375e-05;9.17672779432e-09
98;0.000289728865526;0.000289728866343;7.97223073941e-05;8.27721301324e-09;0.000290445393211;0.000290445422799;8.13963125254e-05;9.70803922006e-09
99;0.000284102326062;0.000284102328663;7.38913826675e-05;7.35504637005e-09;0.000285146136876;0.000285146133744;7.59435310505e-05;8.92088435376e-09
100;0.000278261089818;0.00027826109384;6.78423507209e-05;6.52297514935e-09;0.000278609312558;0.000278609305209;6.91287961575e-05;7.36944071215e-09
101;0.000273657703573;0.000273657701411;6.30804831495e-05;5.83947038949e-09;0.00027398814028;0.000273988148163;6.43671094167e-05;6.50488955139e-09
102;0.00027017803462;0.000270178042301;5.94568948561e-05;5.39971042355e-09;0.000268452709341;0.000268452722878;5.81842419265e-05;5.1707850375e-09
103;0.000266778950138;0.000266778949518;5.5844365457e-05;4.9292116418e-09;0.000267377934708;0.000267377954515;5.74102439512e-05;5.65362897547e-09
104;0.000263883287991;0.000263883296775;5.27762835894e-05;4.60462017698e-09;0.000265016682787;0.000265016700675;5.48420798789e-05;5.5976535758e-09
105;0.000261378710645;0.000261378700939;5.01078275065e-05;4.34185797595e-09;0.000260188738644;0.00026018873733;4.97635069728e-05;4.37729152925e-09
106;0.000258713941568;0.000258713951939;4.72887417104e-05;4.01918207079e-09;0.000258964854714;0.000258964849009;4.86618463103e-05;4.73457456334e-09
107;0.000256345975394;0.000256345980776;4.47744406195e-05;3.78588714329e-09;0.000257321545279;0.000257321536689;4.69496849039e-05;4.37546941117e-09
108;0.000254149695423;0.000254149693639;4.2489940214e-05;3.56189259501e-09;0.000253765839844;0.000253765828822;4.27229164434e-05;3.65008212655e-09
109;0.000252300592626;0.000252300592641;4.04531764458e-05;3.40818363407e-09;0.000251628769143;0.000251628757926;4.06866440067e-05;3.51660295868e-09
110;0.000250244574204;0.000250244578589;3.81931253008e-05;3.15760468289e-09;0.000250432380797;0.000250432383117;3.96951189733e-05;4.04321167982e-09
111;0.000248817999639;0.000248817999684;3.67094557215e-05;3.02821749552e-09;0.000247832381724;0.000247832380107;3.66238748357e-05;3.21223668112e-09
112;0.000246520163113;0.00024652016585;3.40804597665e-05;2.6694181886e-09;0.000245172993367;0.000245172996267;3.35341864534e-05;2.61355358839e-09
113;0.000244808315296;0.000244808311056;3.2096246897e-05;2.4472866986e-09;0.000243849890921;0.000243849877784;3.25587218286e-05;2.63293947447e-09
114;0.000243207785579;0.000243207784052;3.03737736041e-05;2.29628685659e-09;0.000242113475042;0.000242113467403;3.0127846308e-05;2.29526879157e-09
115;0.000241808139397;0.000241808145452;2.88456507736e-05;2.17565161125e-09;0.000240787166856;0.000240787169686;2.86761935766e-05;2.15550113638e-09
116;0.000240572076805;0.000240572073524;2.74986605598e-05;2.07804256619e-09;0.000239567322277;0.000239567324065;2.73418101938e-05;2.07216429176e-09
117;0.000239428670808;0.00023942866891;2.62651024751e-05;2.00618972246e-09;0.000238756638383;0.000238756636817;2.65341855905e-05;2.06444051823e-09
118;0.000238347328344;0.000238347322251;2.50955187183e-05;1.93974999953e-09;0.000237572379526;0.000237572387697;2.55124785785e-05;2.039090462e-09
119;0.000237329303183;0.000237329303659;2.40012589943e-05;1.87086391187e-09;0.000236470443421;0.00023647044625;2.41444725475e-05;1.96623622476e-09
120;0.000236643493333;0.000236643485259;2.32666205953e-05;1.85813018986e-09;0.000236089701031;0.000236089696148;2.38311990311e-05;2.05692035424e-09
121;0.000235639574927;0.000235639568131;2.21842920395e-05;1.79418007326e-09;0.000234867260992;0.000234867268824;2.27231475378e-05;1.95675262413e-09
122;0.00023483558031;0.000234835576939;2.13272380567e-05;1.74382625713e-09;0.000234002895666;0.000234002894699;2.14435543985e-05;1.82038211968e-09
123;0.000234054173184;0.000234054180834;2.04335764898e-05;1.69460038515e-09;0.000233726978978;0.000233726970287;2.15256370287e-05;2.01032015957e-09
124;0.00023338642564;0.000233386430463;1.97378329441e-05;1.67160625682e-09;0.000232666963083;0.000232666959119;2.01240220055e-05;1.77718162261e-09
125;0.000232743282754;0.000232743283518;1.90278273922e-05;1.6327044536e-09;0.000231831345294;0.000231831347972;1.90394107512e-05;1.66589323432e-09
126;0.000232225993252;0.000232225994348;1.85377651076e-05;1.6404807509e-09;0.000231350975955;0.000231350966479;1.89248753048e-05;1.75726432704e-09
127;0.000231617842491;0.000231617850572;1.77873613887e-05;1.59189277218e-09;0.000231114027631;0.000231114034098;1.84953205652e-05;1.74198698714e-09
128;0.000231092499989;0.000231092497389;1.7244749344e-05;1.5695897466e-09;0.000230545558871;0.000230545548429;1.81609528505e-05;1.74436849203e-09
129;0.000230665187633;0.000230665190422;1.67708179737e-05;1.56074882605e-09;0.000230063526993;0.000230063527902;1.74403672367e-05;1.6932355749e-09
130;0.000230296785087;0.000230296781323;1.64025342444e-05;1.56980589405e-09;0.000229670418776;0.000229670399389;1.69293903082e-05;1.75182040229e-09
131;0.000229808550234;0.000229808552449;1.58476300108e-05;1.53173012236e-09;0.000229102354347;0.000229102364655;1.6302678309e-05;1.71303207769e-09
132;0.000229408824794;0.000229408822465;1.54003543734e-05;1.51140979686e-09;0.000229182688953;0.000229182679671;1.64778558486e-05;1.90352167804e-09
133;0.000229098390971;0.000229098393428;1.50697358464e-05;1.51608019351e-09;0.000228386776699;0.000228386764825;1.53702556405e-05;1.63257462159e-09
134;0.0002286504802;0.000228650473669;1.44734857045e-05;1.45661568671e-09;0.000227956947098;0.000227956953963;1.50104837321e-05;1.61482597191e-09
135;0.000228410769373;0.000228410769033;1.42712108488e-05;1.48537943215e-09;0.000227895397933;0.000227895396165;1.51917016732e-05;1.76307551949e-09
136;0.000228037428173;0.000228037427583;1.38399506888e-05;1.44153762531e-09;0.000227761247963;0.000227761243902;1.49064652249e-05;1.79829769901e-09
137;0.000227829430784;0.000227829432894;1.36400985115e-05;1.46590534389e-09;0.000227274350588;0.000227274335783;1.44788766868e-05;1.65779561182e-09
138;0.000227576807238;0.000227576814351;1.33038405636e-05;1.44524947957e-09;0.000226876113795;0.000226876106979;1.40869823073e-05;1.63609336046e-09
139;0.000227302047069;0.000227302046215;1.30748335226e-05;1.43562037058e-09;0.000226910784932;0.000226910763407;1.4238073501e-05;1.88886762481e-09
140;0.000227068946009;0.000227068950862;1.27350513503e-05;1.41829778859e-09;0.000226292761307;0.000226292755844;1.34480624002e-05;1.5751684582e-09
141;0.000226945143893;0.000226945144211;1.26693227267e-05;1.4411091087e-09;0.000226567440121;0.000226567443305;1.38609142968e-05;1.7898985149e-09
142;0.000226718788489;0.000226718786705;1.23736780228e-05;1.43158955663e-09;0.000226186028375;0.00022618603234;1.32929169475e-05;1.59942778438e-09
143;0.000226510890719;0.00022651089338;1.21771863902e-05;1.42679454058e-09;0.000225956687953;0.000225956686134;1.28509607325e-05;1.58658908812e-09
144;0.000226421671815;0.000226421671634;1.20819925142e-05;1.43237363142e-09;0.000225593596314;0.000225593584711;1.24912348838e-05;1.5088346034e-09
145;0.00022706057518;0.000227060577153;1.30321467181e-05;1.62127661685e-09;0.000226051430268;0.000226051419304;1.31230729702e-05;1.73275068406e-09
146;0.000226165419679;0.000226165423171;1.18089416497e-05;1.43024951865e-09;0.000225436599955;0.000225436594589;1.21751002544e-05;1.53732866378e-09
147;0.000225988017439;0.000225988015217;1.15917371701e-05;1.41777488289e-09;0.000225209905592;0.000225209906805;1.205209966e-05;1.51362062506e-09
148;0.000225816072455;0.000225816069952;1.1390961671e-05;1.41105077631e-09;0.000224989160421;0.000224989159889;1.19050430136e-05;1.48768521717e-09
149;0.000225646300816;0.000225646304127;1.11793504549e-05;1.39072800537e-09;0.00022511416551;0.000225114155405;1.19044698989e-05;1.57914494367e-09
150;0.000225545225382;0.000225545226123;1.10535617658e-05;1.38856123119e-09;0.000224855715056;0.000224855714041;1.15852548593e-05;1.50408875849e-09
151;0.000225430226117;0.00022543022267;1.09189711458e-05;1.38180285517e-09;0.000224691374115;0.000224691371134;1.14870083792e-05;1.50190283358e-09
152;0.000225293464428;0.000225293466318;1.07820840621e-05;1.37598962043e-09;0.000224525349789;0.000224525355639;1.13340905248e-05;1.49365048624e-09
153;0.000225226740049;0.000225226737842;1.07262637289e-05;1.382468085e-09;0.000224567525796;0.000224567525998;1.13261448228e-05;1.51865560193e-09
154;0.000225160883206;0.00022516088632;1.06075674005e-05;1.38099954629e-09;0.000224326338619;0.000224326346982;1.10478982769e-05;1.45868077639e-09
155;0.000225039066606;0.000225039066946;1.04501755215e-05;1.35744260928e-09;0.000224257271637;0.000224257262491;1.11512999928e-05;1.49623878796e-09
156;0.000224980164641;0.00022498016579;1.04169659428e-05;1.37493491328e-09;0.000224185416518;0.000224185423286;1.08711342288e-05;1.47177160455e-09
157;0.000224843352297;0.00022484335213;1.02435508819e-05;1.34643834633e-09;0.000224262063411;0.000224262057095;1.08421151216e-05;1.46169043536e-09
158;0.000224870866249;0.000224870863951;1.02970158422e-05;1.37099414424e-09;0.000224014652838;0.000224014649019;1.07898773434e-05;1.44870160903e-09
159;0.000224805670728;0.00022480567859;1.02680691833e-05;1.3685705959e-09;0.000224147490169;0.000224147490068;1.08444480165e-05;1.48734343167e-09
160;0.00022466454797;0.000224664548545;1.00538740029e-05;1.3520614666e-09;0.000224411378706;0.000224411373968;1.11655455229e-05;1.51110637403e-09
161;0.000224624834252;0.00022462484141;1.00453489377e-05;1.34999870671e-09;0.000224020124582;0.000224020127765;1.08324037834e-05;1.49683584432e-09
162;0.000224582309972;0.000224582313631;9.9885278962e-06;1.35774783964e-09;0.000223978228911;0.000223978224222;1.0772586296e-05;1.47775042443e-09
163;0.00022453888426;0.000224538891971;9.91058130972e-06;1.35344452644e-09;0.000223813075738;0.000223813081043;1.05125778178e-05;1.48194323942e-09
164;0.000224438071509;0.000224438073354;9.77103872067e-06;1.32939145839e-09;0.00022389873992;0.000223898722516;1.0515883595e-05;1.50130908868e-09
165;0.000224411121151;0.000224411118875;9.75452666766e-06;1.34083751998e-09;0.000223746020866;0.000223746030012;1.04504208814e-05;1.46800399074e-09
166;0.000224352682693;0.000224352683343;9.66713054604e-06;1.32920026639e-09;0.000223764570053;0.00022376458359;1.04082827332e-05;1.4874189051e-09
167;0.000224352975371;0.000224352976641;9.65295299395e-06;1.3346345635e-09;0.000223809131108;0.000223809141719;1.09523893173e-05;1.5297942631e-09
168;0.000224256356316;0.000224256353814;9.56237008274e-06;1.32247406469e-09;0.000223459333382;0.000223459326324;9.99142233608e-06;1.3924492871e-09
169;0.000224248065769;0.00022424806304;9.57188429925e-06;1.32981059428e-09;0.000223522556755;0.00022352254291;1.03083872918e-05;1.43999152417e-09
170;0.000224169654849;0.000224169656693;9.51025987699e-06;1.32406102873e-09;0.00022353158688;0.000223531584511;1.0371517963e-05;1.456509137e-09
171;0.000224158277957;0.000224158282531;9.48248275835e-06;1.318618272e-09;0.000223435291142;0.00022343529948;1.01551832062e-05;1.41849837933e-09
172;0.000224124270736;0.000224124269867;9.42243610671e-06;1.31295204284e-09;0.000223530743643;0.000223530741322;1.03468297475e-05;1.5045954486e-09
173;0.000224077493986;0.000224077496148;9.35465804424e-06;1.31332465861e-09;0.000223492459857;0.000223492467083;1.0266389375e-05;1.49744712425e-09
174;0.000224106119221;0.000224106118564;9.43563205983e-06;1.32324124581e-09;0.000223580959933;0.000223580948379;1.01604420398e-05;1.48916235858e-09
175;0.000224078462751;0.000224078464346;9.34141596107e-06;1.3161268907e-09;0.000223421453282;0.00022342144934;1.02629340625e-05;1.45531546035e-09
176;0.000224042700123;0.000224042701106;9.34221800831e-06;1.31662662112e-09;0.000223456177164;0.000223456176148;9.9720404027e-06;1.45467962353e-09
177;0.000224035089978;0.000224035088587;9.30520552564e-06;1.32613115721e-09;0.000223360037934;0.000223360037328;1.01199197755e-05;1.47487038786e-09
178;0.000223937200567;0.000223937202676;9.22042010171e-06;1.3031203937e-09;0.000223321027387;0.000223321028015;9.98358413851e-06;1.43628537432e-09
179;0.000223934630011;0.000223934635416;9.2091158815e-06;1.30599330646e-09;0.000223300831193;0.000223300828717;1.00603365622e-05;1.44552249626e-09
180;0.000224005378066;0.000224005379177;9.31947706987e-06;1.33037684309e-09;0.000223202571461;0.000223202568657;9.88195573054e-06;1.41370817784e-09
181;0.000223922344218;0.000223922345049;9.18322993826e-06;1.31373847454e-09;0.00022334640764;0.000223346402031;9.94055639265e-06;1.45212551879e-09
182;0.000223820327929;0.000223820326032;9.02752791841e-06;1.28351064146e-09;0.000223328620489;0.00022332862165;9.87820779503e-06;1.44777175095e-09
183;0.000223788333461;0.00022378833204;8.96169660856e-06;1.27061661778e-09;0.000223220813496;0.000223220833808;9.92960404113e-06;1.43858874928e-09
184;0.00022388343855;0.000223883441491;9.1155375209e-06;1.2983516855e-09;0.000223361746547;0.000223361746933;1.00658388061e-05;1.44499877014e-09
185;0.000223878404442;0.000223878401932;9.10666848103e-06;1.30496585255e-09;0.000223212550736;0.000223212560387;1.00084307822e-05;1.443121585e-09
186;0.000223780365739;0.000223780365082;9.01680751396e-06;1.28751803833e-09;0.00022317320531;0.000223173209564;9.73775344953e-06;1.41840633332e-09
187;0.00022385235073;0.000223852346316;9.0925370193e-06;1.31547224784e-09;0.000222953797422;0.000222953802576;9.56227170453e-06;1.3569263001e-09
188;0.00022374956257;0.000223749558564;8.95600667505e-06;1.28502709483e-09;0.000223107795321;0.000223107800735;9.79093251726e-06;1.40775204045e-09
189;0.000223718951759;0.000223718950579;8.92978538577e-06;1.2815467809e-09;0.000223210518672;0.000223210513165;9.6777304953e-06;1.42439711164e-09
190;0.000223753757347;0.000223753754618;8.9518304235e-06;1.28625547143e-09;0.000223128467066;0.000223128483213;9.68874023164e-06;1.42903285827e-09
191;0.000223681532896;0.000223681530431;8.86703370057e-06;1.27790271363e-09;0.000223003398282;0.000223003391966;9.53021093785e-06;1.37153906114e-09
192;0.000223725221737;0.000223725210511;8.87414331043e-06;1.27755844685e-09;0.000223249450722;0.000223249452172;1.00252222473e-05;1.46400278906e-09
193;0.000223679603697;0.000223679592222;8.82121638009e-06;1.26618008799e-09;0.000223221253236;0.000223221261371;9.7751154442e-06;1.44457096767e-09
