rep;DATASET_NBR;FEAT_EXTR_ALGORITHM;GROUND_TRUTH_TRESHOLD;KFOLDS;NBR_OF_SUPERPIXELS;PATCH_HEIGHT;PATCH_WIDTH;RANDOM_SEED;RF_MAX_DEPTH;RF_NBR_TREES;UNET_ADAGRAD_DECAY;UNET_ADAGRAD_EPSILON;UNET_ADAGRAD_LEARNING_RATE;UNET_ADAMAX_BETA1;UNET_ADAMAX_BETA2;UNET_ADAMAX_DECAY;UNET_ADAMAX_EPSILON;UNET_ADAMAX_LEARNING_RATE;UNET_ADAM_BETA1;UNET_ADAM_BETA2;UNET_ADAM_DECAY;UNET_ADAM_EPSILON;UNET_ADAM_LEARNING_RATE;UNET_BATCHSIZE;UNET_CURR_TRIAL;UNET_DATA_GAUSSIAN_NOISE_STD;UNET_DATA_HEIGHT_SHIFT;UNET_DATA_ROT_RANGE;UNET_DATA_SHEAR_RANGE;UNET_DATA_STEPS_PER_EPOCH;UNET_DATA_USE_GENERATOR;UNET_DATA_WIDTH_SHIFT;UNET_LOSS;UNET_MODEL_NBR;UNET_NBR_EPOCHS;UNET_OPTIMIZER;UNET_SAVE_EPOCH_INTERVAL;UNET_SAVE_ONLY_BEST_WEIGHT;UNET_SGD_DECAY;UNET_SGD_LEARNING_RATE;UNET_SGD_MOMENTUM;UNET_SGD_NESTEROV;UNET_VALIDATION_SPLIT;acc_@_f1_score_max;accuracy;f1_max_px_lvl;f1_score;f1_score_max;pre_@_f1_score_max;pre_px_lvl;precision;rec_@_f1_score_max;rec_px_lvl;recall;th_@_f1_score_max
10;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99954342588;0.9994091328;0.8640629758774793;0.964303771825;0.987572110983;0.978598484848;0.8510098420768297;0.993333333333;0.996875;0.8775227757990269;0.937103174603;0.2
11;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999731421049;0.999435982038;0.863260254294201;0.96549511555;0.992125402929;0.990673076923;0.8515359933678247;1.0;0.99375;0.8753118702430418;0.933779761905;0.316
12;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999677715356;0.999462870949;0.8645208817274469;0.967555804345;0.988997840011;0.987644230769;0.853352273076663;0.996774193548;0.990525793651;0.8759857151198481;0.940376984127;0.301333333333
13;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999516565823;0.999274828898;0.8637103166325977;0.95553235239;0.980079276777;0.964343805704;0.8460114686639718;0.98990530303;0.996875;0.8821655196574911;0.924305555556;0.254666666667
14;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999650848085;0.99954342588;0.8633000714974043;0.972405875506;0.989021882875;0.984708624709;0.8504738295132471;0.996721311475;0.993650793651;0.8765191098935262;0.949603174603;0.288
15;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;5.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999623991632;0.999597127966;0.8621836357377718;0.975704344368;0.98577166087;0.990814393939;0.8511220622265958;0.996825396825;0.981051587302;0.8735365178158588;0.955803571429;0.340666666667
16;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;6.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999623988025;0.999382287166;0.8630321198272403;0.96218649123;0.985997871269;0.978693181818;0.855700169089245;0.993548387097;0.99375;0.8704908020963361;0.934027777778;0.28
17;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;7.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999221126811;0.99908683373;0.8560392021866419;0.943159096529;0.966624180748;0.974443085669;0.8605496364833854;0.996551724138;0.959027777778;0.8515758028143676;0.896081349206;0.305333333333
18;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;8.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999570300366;0.999516580248;0.8632803181995834;0.971195283516;0.984557193509;0.979156439925;0.8503062845737271;0.990372105126;0.990625;0.8766564038145617;0.952827380952;0.352888888889
19;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999516580249;0.999543447519;0.8599296530047148;0.972539847389;0.984564489137;0.975845249278;0.8497089077763759;0.996666666667;0.993700396825;0.8703992728156458;0.949801587302;0.297333333333
20;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999623991632;0.99948969855;0.8572525828454298;0.96900907804;0.990551181102;0.990625;0.8532647101127531;0.996774193548;0.990575396825;0.8612779065675416;0.943303571429;0.36
21;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999650855298;0.999570289547;0.8647162014416929;0.974244122238;0.987643493791;0.978876943952;0.8465516798268092;0.996666666667;0.996875;0.8836773308799278;0.952876984127;0.261333333333
22;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999704568203;0.999355419897;0.8629444080282174;0.960431277038;0.992124621632;0.990671550672;0.8535357199642484;0.996923076923;0.993650793651;0.8725628356402394;0.927728174603;0.326666666667
23;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999516565824;0.999328552624;0.8597863171407677;0.958280459261;0.978817066471;0.987548076923;0.8550508400508791;0.993596311475;0.971825396825;0.8645745387634394;0.927628968254;0.324
24;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999704568204;0.999543425881;0.8646768903562617;0.972457508234;0.992339393939;0.988235294118;0.8532655456813796;0.996666666667;0.996825396825;0.8763975968829546;0.949652777778;0.277333333333
25;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;5.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999677718962;0.999328556228;0.865950754714072;0.959219147243;0.989147286822;0.981678321678;0.8464875064619151;0.990360169492;0.996875;0.8863301019289007;0.930654761905;0.268
26;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;6.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999516576641;0.999113719033;0.864352063512516;0.945418305796;0.984396225281;0.978495172945;0.8505154009250943;0.993157894737;0.990575396825;0.878646376624053;0.902579365079;0.264
27;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;7.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999516565822;0.999355448746;0.8609526754140177;0.96083906791;0.984638690501;0.969966948474;0.8437537876033259;0.996666666667;1.0;0.8788673093705468;0.927827380952;0.22
28;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;8.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999597146;0.999516555004;0.8622731057973465;0.970535294658;0.987375006104;0.987644230769;0.8553549551172263;0.993377120963;0.9875;0.8693040776294547;0.949652777778;0.434666666667
29;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999543440307;0.999382297986;0.8651265689878462;0.962509330236;0.98269942776;0.98432074422;0.8560071926886691;0.993548387097;0.981150793651;0.8744423420764837;0.934126984127;0.344
30;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999489705764;0.999355430715;0.8651144109561215;0.961051036797;0.981560848503;0.963995407577;0.8441334574611851;0.993333333333;1.0;0.8871649120924383;0.930853174603;0.205333333333
31;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999650858904;0.999409121979;0.8600175689236377;0.963073162072;0.987572110983;0.981723484848;0.8519094843269774;0.993649193548;0.99375;0.8682814746313974;0.93685515873;0.334666666667
32;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999624020483;0.999597160425;0.8635550371928689;0.975659049976;0.9875959631;0.981582167832;0.8522534650665659;0.996774193548;0.99375;0.8751603735025889;0.956150793651;0.338222222222
33;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999489723794;0.999167439151;0.8600559822248355;0.949044588087;0.981149657975;0.978309741334;0.8393919454860109;0.989885057471;0.984325396825;0.881763106440663;0.912003968254;0.252
34;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999543433093;0.999570293152;0.862612631895189;0.974240824775;0.982823076923;0.978458624709;0.8510389311218614;0.993492063492;0.987400793651;0.8745054657183392;0.956001984127;0.342666666667
35;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;5.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999623991632;0.999301717807;0.8639589647936582;0.957498851513;0.987523062016;0.981630244755;0.8511614445433009;0.993440860215;0.993700396825;0.8771471901299873;0.924503968254;0.317111111111
36;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;6.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999704571809;0.999382305198;0.864672225600358;0.962834902168;0.990648279877;0.984612470862;0.8429670309905092;0.986885245902;0.996825396825;0.887524716851014;0.940426587302;0.298222222222
37;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;7.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999597135181;0.999328530984;0.8639664758488622;0.95859397297;0.9875;0.981442307692;0.8583263246425568;0.987122990004;0.99375;0.8696812413895407;0.933630952381;0.416
38;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;8.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999623980813;0.999570282334;0.863071051324736;0.97402519685;0.989025;0.987644230769;0.8541646381703504;0.996721311475;0.990525793651;0.8721651566965505;0.952777777778;0.333333333333
39;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;9.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999597145999;0.999355423499;0.8598321954030278;0.960703007605;0.988975406054;0.990769230769;0.8531761445026894;0.996551724138;0.9875;0.8665929172117656;0.927579365079;0.337333333333
40;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;0.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99959713518;0.999221105174;0.8654789178311251;0.951959680493;0.987644040023;0.978922172355;0.846791971927112;0.993220338983;0.996875;0.8850092397230765;0.914880952381;0.241333333333
41;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;1.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999624002452;0.999436018103;0.8659014721625946;0.965790458046;0.989073076923;0.987689393939;0.8570150056572626;0.990456323338;0.990575396825;0.8749741587591154;0.943551587302;0.341333333333
42;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;2.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999704575416;0.999355459565;0.8662312402672738;0.960884143219;0.990673258866;0.984567307692;0.8516286538159494;0.990156877792;0.996875;0.8813433342223246;0.934226190476;0.282666666667
43;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;3.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999409129195;0.99938229438;0.8653849432368553;0.963011280121;0.983005396556;0.976228400223;0.8501689320358784;0.987197501952;0.990525793651;0.8811555413878048;0.940376984127;0.305222222222
44;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;4.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.99951658025;0.99932857787;0.8606742536106815;0.958984242809;0.980861045409;0.984660547786;0.8500818879797065;0.993435566317;0.978125;0.8715339202779965;0.927827380952;0.318666666667
45;12.0;unet;0.5;5.0;200.0;32.0;32.0;0.0;0.0;150.0;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;0.9;0.999;0.0;1e-08;0.0001;4.0;5.0;13.0;0.2;11.25;22.5;2000.0;1.0;0.2;mse;5.0;100.0;adam;10.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.999597142393;0.999328581475;0.8624158093751314;0.959551155438;0.985737470279;0.987919776119;0.8515761895458118;0.990322580645;0.984176587302;0.8735349397248124;0.930902777778;0.330666666667
