rep;DATASET_NBR;FEAT_EXTR_ALGORITHM;GROUND_TRUTH_TRESHOLD;KFOLDS;NBR_OF_SUPERPIXELS;PATCH_HEIGHT;PATCH_WIDTH;RANDOM_SEED;RF_MAX_DEPTH;RF_NBR_TREES;UNET_ADAGRAD_DECAY;UNET_ADAGRAD_EPSILON;UNET_ADAGRAD_LEARNING_RATE;UNET_ADAMAX_BETA1;UNET_ADAMAX_BETA2;UNET_ADAMAX_DECAY;UNET_ADAMAX_EPSILON;UNET_ADAMAX_LEARNING_RATE;UNET_ADAM_BETA1;UNET_ADAM_BETA2;UNET_ADAM_DECAY;UNET_ADAM_EPSILON;UNET_ADAM_LEARNING_RATE;UNET_BATCHSIZE;UNET_CURR_TRIAL;UNET_DATA_GAUSSIAN_NOISE_STD;UNET_DATA_HEIGHT_SHIFT;UNET_DATA_ROT_RANGE;UNET_DATA_SHEAR_RANGE;UNET_DATA_STEPS_PER_EPOCH;UNET_DATA_USE_GENERATOR;UNET_DATA_WIDTH_SHIFT;UNET_LOSS;UNET_MODEL_NBR;UNET_NBR_EPOCHS;UNET_OPTIMIZER;UNET_SAVE_EPOCH_INTERVAL;UNET_SAVE_ONLY_BEST_WEIGHT;UNET_SGD_DECAY;UNET_SGD_LEARNING_RATE;UNET_SGD_MOMENTUM;UNET_SGD_NESTEROV;UNET_VALIDATION_SPLIT;acc_@_f1_score_max;accuracy;f1_max_px_lvl;f1_score;f1_score_max;pre_@_f1_score_max;pre_px_lvl;precision;rec_@_f1_score_max;rec_px_lvl;recall;th_@_f1_score_max
24;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;4;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9961772357;0.9953033962;0.7972819417;0.8569498102;0.9040963299;0.9076518361;0.8110507456;0.9469946159;0.9011759385;0.7839728262;0.7876074175;0.3426666667
25;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;5;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966141703;0.9957403756;0.809976813;0.8707070251;0.9107864869;0.9519311018;0.8438987176;0.9706086158;0.8744459521;0.7786766185;0.7905924921;0.396
26;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;6;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9972148753;0.9963957552;0.8267915016;0.8921732713;0.9312931031;0.9512979055;0.8463599874;0.9755889533;0.9132971506;0.8081074437;0.8236092266;0.3653333333
27;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;7;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9969417855;0.9957404352;0.8121519163;0.8690300439;0.9223615767;0.9427592059;0.8417752628;0.9845989305;0.9040705563;0.7845426713;0.7785617368;0.36
28;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;8;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9971055708;0.9962317611;0.8125561146;0.8860057505;0.9252541324;0.9391204256;0.821382499;0.9773273361;0.9129805518;0.803917406;0.8111714156;0.368
29;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;9;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9975969265;0.995849352;0.8293948547;0.8744300459;0.9425900026;0.9356295339;0.8319262548;0.9743182743;0.952238806;0.8268788129;0.7933061963;0.3093333333
30;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;0;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9963406182;0.9954122235;0.8003234544;0.8582821481;0.9111144102;0.8962120143;0.8101965813;0.95519573;0.9279511533;0.7906880601;0.7838986884;0.3066666667
31;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;1;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966141852;0.9955765307;0.8105235246;0.865598111;0.9153505093;0.9433513265;0.8371517028;0.9710320714;0.8892808684;0.785537107;0.7815468114;0.3613333333
32;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;2;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.996996147;0.9962861077;0.8200882253;0.8906660219;0.926518857;0.9315440115;0.8303062229;0.9521164021;0.9220714609;0.8101186619;0.8380823157;0.364
33;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;3;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966140361;0.9952487663;0.8124381924;0.8555311223;0.9181515723;0.9075107663;0.8079583628;0.9592996633;0.9310719132;0.8169679769;0.7725463591;0.296
34;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;4;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967232362;0.9953033813;0.8107848824;0.8571599896;0.9158677154;0.9178613836;0.809466533;0.9611088573;0.9160560832;0.8121075331;0.7753957485;0.3453333333
35;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;5;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9960678715;0.9956309667;0.8033678497;0.8685872925;0.8997964635;0.9001407788;0.7997121346;0.961323452;0.9011307101;0.8070571409;0.7934871099;0.3346666667
36;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;6;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9973785413;0.9965046869;0.8208251518;0.8945435529;0.9356448171;0.9440651634;0.8390435736;0.9774736842;0.9281772953;0.8033810811;0.8263681592;0.3586666667
37;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;7;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967233704;0.9954673157;0.8145368758;0.8597796849;0.9177974449;0.9166880161;0.8189807075;0.9737235185;0.9221166893;0.8101410087;0.7725011307;0.3253333333
38;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;8;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966140063;0.9956309965;0.8163111046;0.8693383129;0.916023507;0.9171161744;0.8242993848;0.9547669339;0.9162369968;0.8084761671;0.7994120308;0.32
39;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;9;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9977061863;0.9963956061;0.8286876482;0.8919985881;0.9419684167;0.9526934851;0.8393096572;0.9829824561;0.9340117594;0.8183311359;0.8172772501;0.336
40;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;0;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9965049702;0.9955219008;0.8093639835;0.8613056887;0.9120176146;0.9149993;0.8158976339;0.9763590906;0.9101311624;0.8029341438;0.7723654455;0.3213333333
41;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;1;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9969416961;0.9960679312;0.8150597959;0.8817097807;0.9207238922;0.9392944524;0.8429881325;0.9747361689;0.9040705563;0.7889226575;0.8054726368;0.376
42;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;2;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.996231791;0.9952488111;0.8012415664;0.854607872;0.9057919993;0.9072530802;0.8140226678;0.9672835936;0.9069651741;0.7888556169;0.7664857531;0.304
43;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;3;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9968325407;0.9951940917;0.8165615758;0.855197909;0.918502331;0.9319503138;0.8155876583;0.9465325077;0.9072365446;0.8175378221;0.781275441;0.356
44;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;4;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.996505015;0.9953033962;0.8056020915;0.8552680525;0.9117667342;0.9431717113;0.8370899541;0.9734622428;0.8833559475;0.7763972379;0.7633649932;0.3853333333
45;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;5;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9964501017;0.9955216175;0.7965489589;0.8628020246;0.908819292;0.9161329262;0.81114985;0.966226806;0.9042514699;0.7824644126;0.7813658978;0.3586666667
46;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;6;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9973786606;0.9963409762;0.8257419991;0.8891146976;0.9346595734;0.9430214223;0.8421609062;0.9820312845;0.9282677521;0.8099510604;0.8143826323;0.336
47;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;7;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9980885806;0.996177176;0.8351795489;0.8845467094;0.953500184;0.9593211963;0.8410705585;0.9821985519;0.9491180461;0.8293704887;0.8052464948;0.308
48;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;8;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9976517801;0.9962316567;0.8254094951;0.884503784;0.9413537757;0.9492119236;0.8305167187;0.985007475;0.9341022162;0.8203647009;0.8051108096;0.3226666667
49;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;9;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9974332308;0.995576486;0.8265914797;0.8666724658;0.9349908383;0.9460286052;0.8466522172;0.9610610701;0.9252374491;0.8074593846;0.7906377205;0.3626666667
50;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;0;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9965594361;0.9960132416;0.8029043318;0.8812964607;0.9147474877;0.914268238;0.8051778772;0.9618394502;0.9161013116;0.8006435898;0.8142469471;0.356
51;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;1;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9972694754;0.9966140063;0.8214120006;0.9001375731;0.9297255485;0.9486506121;0.8427542109;0.9727340706;0.9133876074;0.8011240475;0.8382632293;0.3706666667
52;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;2;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9967779257;0.9957949011;0.8185319911;0.8744443862;0.9199907284;0.9288254831;0.8263661933;0.9615703304;0.913116237;0.8108449351;0.802351877;0.36
53;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;3;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9964503105;0.995576471;0.8069160214;0.8659005094;0.9080765442;0.9529375037;0.8479491851;0.9674482733;0.8715513342;0.7696708306;0.7844866576;0.3933333333
54;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;4;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9964502061;0.9953033962;0.8024530778;0.8594661455;0.9116771807;0.9271865342;0.8197850615;0.9436970303;0.8980551787;0.7858387897;0.7905924921;0.3586666667
55;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;5;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9964501614;0.9951940917;0.806372729;0.8510991164;0.9100477715;0.9244315072;0.8152542566;0.9741908092;0.8980099502;0.7976826298;0.7575305292;0.3506666667
56;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;6;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9974331264;0.9965592571;0.8205417083;0.8966369463;0.9348739519;0.9628744959;0.8542770079;0.9818091586;0.910085934;0.7893695949;0.8261420172;0.4186666667
57;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;7;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9974332009;0.9956309369;0.8266100575;0.8676965163;0.9348424982;0.9461489981;0.8354541616;0.9630487329;0.9251017639;0.8179512391;0.7901854365;0.3586666667
58;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;8;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9975424906;0.9966139615;0.8328178636;0.8986449045;0.9408955221;0.9533903114;0.8445772059;0.980979021;0.9312980552;0.8213814834;0.8322026232;0.3733333333
59;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;9;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9978155803;0.9962863612;0.8338038794;0.8852129075;0.9453652023;0.9522237801;0.8534208433;0.9855210543;0.9402532791;0.8150684932;0.8082315694;0.32
60;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;0;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9979247506;0.9964502807;0.8336232535;0.8932609323;0.9491459266;0.9506291567;0.8373162594;0.9791463906;0.9491180461;0.8299626807;0.8235187698;0.2893333333
61;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;1;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9962317462;0.9953579813;0.8072940762;0.8587531885;0.9061552465;0.8928941058;0.7960010426;0.9576283422;0.9222523745;0.8189121545;0.781501583;0.324
62;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;2;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966140361;0.9953579813;0.8071537438;0.8589267084;0.9139275086;0.9209396746;0.8251228365;0.9634175615;0.9102668476;0.7899506134;0.7753957485;0.3426666667
63;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;3;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9977608311;0.9967778661;0.8342214727;0.9043592576;0.9462524954;0.9447429029;0.8393927739;0.9798987566;0.9491180461;0.8291134997;0.841474446;0.3653333333
64;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;4;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9971056156;0.9964502658;0.8212904117;0.8946735284;0.9252353371;0.962020606;0.8470563089;0.9754364359;0.8924016282;0.797045744;0.826458616;0.392
65;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;5;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966686958;0.9957948861;0.8121519977;0.8713062147;0.9176591016;0.9523436283;0.8360128237;0.9811937354;0.8862957938;0.7896154104;0.7843962008;0.376
66;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;6;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9974878457;0.9959588206;0.8207139739;0.8779696086;0.9376775455;0.9560385151;0.8443386193;0.9752978056;0.9220262325;0.7983753827;0.7995929444;0.3706666667
67;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;7;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9971055112;0.9954670622;0.823450533;0.8592937746;0.9288921757;0.9416793818;0.8377303521;0.9800720288;0.9190411578;0.8096493776;0.7664405246;0.3186666667
68;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;8;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9977063503;0.9957948414;0.8230132034;0.8712109193;0.9433209046;0.9667958655;0.8432349424;0.985083558;0.9222976029;0.803738631;0.7813206694;0.3306666667
69;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;9;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.99677806;0.9961226655;0.8134297136;0.8830866193;0.9157020271;0.9533876292;0.8474055062;0.9754191033;0.8834916327;0.7820733424;0.8086386251;0.3706666667
70;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;0;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9958494266;0.9948118317;0.7905028418;0.8392622702;0.8949830136;0.9387391775;0.8209287494;0.9629806028;0.8561284487;0.7622516704;0.7453640886;0.3786666667
71;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;1;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9974879054;0.9963410657;0.8231118167;0.8896636383;0.9384750137;0.9442728449;0.8356012986;0.9821539101;0.9342379014;0.8109901897;0.8144278607;0.3413333333
72;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;2;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9966139167;0.9953579067;0.8065659986;0.8537995556;0.9141729178;0.929066467;0.8220198387;0.9779073756;0.9009497965;0.7916824957;0.763003166;0.3586666667
73;11;unet;0.5;5;200;32;32;0;0;150;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;0.9;0.999;0;0.00000001;0.0001;16;3;13;0.2;11.25;22.5;2000;1;0.2;mse;5;100;adam;10;0;0;0.0001;0;0;0;0.9962315673;0.9947572167;0.793989674;0.8351233461;0.905918798;0.9054624408;0.8130349762;0.9767959002;0.9102668476;0.7758162194;0.7305291723;0.3133333333
